지점,일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec)
22486,2014-12-15 10:00,17,.6,.4,.2,4.4
22486,2014-12-15 11:00,17,.6,.4,.2,4.1
22486,2014-12-15 12:00,17,.6,.4,.2,4.1
22486,2014-12-15 13:00,16.9,.5,.3,.2,4.1
22486,2014-12-15 14:00,16.7,.4,.3,.2,4.4
22486,2014-12-15 15:00,16.6,.4,.3,.2,4
22486,2014-12-15 16:00,17,.4,.3,.2,4.1
22486,2014-12-15 17:00,17,.4,.3,.2,4.5
22486,2014-12-15 18:00,17,.4,.3,.2,3.8
22486,2014-12-15 19:00,17.2,.4,.2,.2,4.9
22486,2014-12-15 20:00,17.2,.4,.2,.2,4.6
22486,2014-12-15 21:00,17.1,.4,.3,.2,4.3
22486,2014-12-15 22:00,17.1,.3,.3,.2,4.1
22486,2014-12-15 23:00,17.1,.5,.3,.2,3.5
22486,2014-12-16 00:00,17.1,.9,.6,.4,3.3
22486,2014-12-16 01:00,17.1,.9,.7,.5,3.7
22486,2014-12-16 02:00,17.1,1.4,.9,.6,4
22486,2014-12-16 03:00,17.1,2.1,1.4,.9,4.3
22486,2014-12-16 04:00,17,3.2,2.1,1.4,5.3
22486,2014-12-16 05:00,16.9,3.2,2.3,1.5,5.8
22486,2014-12-16 06:00,16.6,3.5,2.7,1.7,6.4
22486,2014-12-16 07:00,16.8,4.3,3,1.9,7
22486,2014-12-16 08:00,16.8,4.2,3.2,2,7.3
22486,2014-12-16 09:00,16.8,4,3.4,2.2,7.7
22486,2014-12-16 10:00,16.8,6.2,3.8,2.3,7.6
22486,2014-12-16 11:00,16.7,4.7,3.5,2.3,7.9
22486,2014-12-16 12:00,16.7,5.3,3.9,2.3,8.2
22486,2014-12-16 13:00,16.7,4.6,3.9,2.4,8.1
22486,2014-12-16 14:00,16.6,4.6,3.4,2.1,8
22486,2014-12-16 15:00,16.6,6.6,4,2.4,8.3
22486,2014-12-16 16:00,16.6,4.2,3.5,2.2,7.9
22486,2014-12-16 17:00,16.6,5.2,3.7,2.3,7.8
22486,2014-12-16 18:00,16.6,5.3,4,2.4,8.3
22486,2014-12-16 19:00,16.5,6.2,4.2,2.6,8.5
22486,2014-12-16 20:00,16.4,5.3,4.1,2.5,8.4
22486,2014-12-16 21:00,16.3,7.5,4.9,3,8.7
22486,2014-12-16 22:00,16.4,6.6,4.6,2.7,8.7
22486,2014-12-16 23:00,16.4,4.4,4.1,2.5,8.7
22486,2014-12-17 00:00,16.5,4.8,3.8,2.3,8.3
22486,2014-12-17 01:00,16.6,5.3,3.6,2.3,8.3
22486,2014-12-17 02:00,16.7,4.9,3.9,2.3,8.5
22486,2014-12-17 03:00,16.7,6.5,4.4,2.6,8.6
22486,2014-12-17 04:00,16.7,6.3,4.2,2.6,8.4
22486,2014-12-17 05:00,16.6,5.2,4.1,2.4,8.7
22486,2014-12-17 06:00,16.6,5.4,4.1,2.5,8.8
22486,2014-12-17 07:00,16.5,5.5,3.7,2.5,8.2
22486,2014-12-17 08:00,16.5,4.4,3.3,2,7.8
22486,2014-12-17 09:00,16.4,4.7,3.2,2.1,7.9
22486,2014-12-17 10:00,15.9,5.1,3.9,2.6,8.9
22486,2014-12-17 11:00,15.4,12.5,8.5,4.9,11.2
22486,2014-12-17 12:00,15.4,9.5,6.5,3.7,11.1
22486,2014-12-17 13:00,15.3,8.8,6.7,3.4,10.6
22486,2014-12-17 14:00,15.2,7.2,5.8,3.1,10.7
22486,2014-12-17 15:00,15.1,7.4,6.5,3.6,10.3
22486,2014-12-17 16:00,15.1,9.3,7.1,3.9,10.7
22486,2014-12-17 17:00,15.2,5.3,4.5,2.1,11.9
22486,2014-12-17 18:00,14.8,4.6,3.8,2,11
22486,2014-12-17 19:00,15.1,9.8,7.3,4.1,10.8
22486,2014-12-17 20:00,15,8.5,6.6,3.7,11.1
22486,2014-12-17 21:00,12.2,9.7,5.3,2.7,11.5
22486,2014-12-17 22:00,10,4,1.9,.7,11.5
22486,2014-12-17 23:00,6.8,.1,.1,0,10.7
22486,2014-12-18 00:00,5.5,0,0,0,10.3
22486,2014-12-18 01:00,5.5,0,0,0,10.1
22486,2014-12-18 02:00,4.8,0,0,0,10.2
22486,2014-12-18 03:00,5,0,0,0,10
22486,2014-12-18 04:00,5.3,0,0,0,10
22486,2014-12-18 05:00,5.9,.1,.1,0,10.4
22486,2014-12-18 06:00,10.5,2.6,1.6,.7,11
22486,2014-12-18 07:00,13.8,10,8,5,10.2
22486,2014-12-18 08:00,13.9,9.8,7.7,5,9.8
22486,2014-12-18 09:00,13.7,15.9,11.9,8.2,9.6
22486,2014-12-18 10:00,13.7,11.9,9.6,6.6,9.5
22486,2014-12-18 11:00,13.7,10,8,5.3,9.5
22486,2014-12-18 12:00,13.6,.9,1.6,.6,11
22486,2014-12-18 13:00,5.9,3.8,1.8,.7,11.4
22486,2014-12-29 09:05,10.2,0,0,0,0
22486,2014-12-29 10:00,11.1,0,0,0,10.1
22486,2014-12-29 11:00,16.1,1.3,1.1,.7,4.4
22486,2014-12-29 12:00,16.2,1.5,1,.7,4.6
22486,2014-12-29 13:00,16.3,1.2,1,.7,4.6
22486,2014-12-29 14:00,16.4,1.2,.9,.6,4.4
22486,2014-12-29 15:00,16.4,1.2,.9,.6,4.7
22486,2014-12-29 16:00,16.3,1.1,.8,.5,4.5
22486,2014-12-29 17:00,16.3,1.1,.8,.5,4.4
22486,2014-12-29 18:00,16.3,1.2,.8,.5,4.4
22486,2014-12-29 19:00,16.4,1.2,.9,.5,4.3
22486,2014-12-29 20:00,16.3,1.2,.9,.6,4.2
22486,2014-12-29 21:00,16.3,1.6,1,.7,4.4
22486,2014-12-29 22:00,16.3,1.6,1.1,.7,4.5
22486,2014-12-29 23:00,16.3,1.3,1.1,.7,4.6
22486,2014-12-30 00:00,16.3,1.6,1.2,.8,4.6
22486,2014-12-30 01:00,16.3,1.6,1.2,.8,4.5
22486,2014-12-30 02:00,16.3,1.7,1.2,.8,4.7
22486,2014-12-30 03:00,16.3,1.9,1.3,.8,4.8
22486,2014-12-30 04:00,16.3,2.1,1.3,.9,4.8
22486,2014-12-30 05:00,16.3,1.7,1.3,.8,4.8
22486,2014-12-30 06:00,16.2,1.9,1.4,.9,5
22486,2014-12-30 07:00,16.2,1.9,1.4,.9,5
22486,2014-12-30 08:00,16.2,2.2,1.5,.9,5.2
22486,2014-12-30 09:00,16.2,1.7,1.3,.8,5
22486,2014-12-30 10:00,16.3,1.4,1.2,.8,5.2
22486,2014-12-30 11:00,16.2,2,1.3,.9,5.3
22486,2014-12-30 12:00,16.3,1.9,1.2,.8,5.1
22486,2014-12-30 13:00,16.3,1.4,1.1,.7,5.2
22486,2014-12-30 14:00,16.3,1.4,1,.6,5
22486,2014-12-30 15:00,16.3,1.2,.9,.6,4.9
22486,2014-12-30 16:00,16.3,1.2,.9,.6,5
22486,2014-12-30 17:00,16.3,1.1,.8,.5,4.9
22486,2014-12-30 18:00,16.3,1.1,.8,.5,4.9
22486,2014-12-30 19:00,16.3,.9,.7,.5,4.8
22486,2014-12-30 20:00,16.3,.9,.7,.4,4.9
22486,2014-12-30 21:00,16.3,.9,.6,.4,5.3
22486,2014-12-30 22:00,16.4,.8,.6,.4,4.9
22486,2014-12-30 23:00,16.3,.7,.5,.3,4.9
22486,2014-12-31 00:00,16.3,.6,.5,.3,4.8
22486,2014-12-31 01:00,16.2,.9,.6,.4,4.3
22486,2014-12-31 02:00,16.2,1.3,.8,.5,4
22486,2014-12-31 03:00,16.2,1.5,1,.7,4.4
22486,2014-12-31 04:00,16.2,1.6,1.2,.7,4.5
22486,2014-12-31 05:00,16.3,1.8,1.5,1,5
22486,2014-12-31 06:00,16.3,2.2,1.6,1,5.2
22486,2014-12-31 07:00,16.3,2.6,1.6,1,5.3
22486,2014-12-31 08:00,16.3,2.2,1.7,1.1,5.4
22486,2014-12-31 09:00,16.3,2.3,1.7,1.1,5.6
22486,2014-12-31 10:00,16.2,2.9,2,1.3,5.6
22486,2014-12-31 11:00,16.2,2.8,2.1,1.3,6
22486,2014-12-31 12:00,16.2,3.1,2.1,1.3,5.5
22486,2014-12-31 13:00,16.1,3.3,2.3,1.5,5.7
22486,2014-12-31 14:00,16.2,3,2.7,1.8,6.1
22486,2014-12-31 15:00,16.2,3.5,2.6,1.7,6.3
22486,2014-12-31 16:00,16.2,3.6,2.7,1.7,6.5
22486,2014-12-31 17:00,16.2,3.7,2.4,1.5,6.6
22486,2014-12-31 18:00,16.2,3,2.5,1.6,6.6
22486,2014-12-31 19:00,16.2,2.8,2.3,1.5,6.3
22486,2014-12-31 20:00,16.2,3.3,2.5,1.6,6.5
22486,2014-12-31 21:00,16.1,3.5,2.4,1.4,6.5
22486,2014-12-31 22:00,16,3.9,2.8,1.7,6.6
22486,2014-12-31 23:00,16,3.3,2.7,1.7,7
